Year,Rating,Diameter,Height
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2014,1620,100,80
2016,3000,92,98
2016,3000,92,98
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2012,2100,97,90
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2018,3200,113,99.5
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2007,1500,77,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2010,3000,90,80
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2015,2300,101,99.5
2010,2000,70,85
2010,2000,70,85
2010,2000,70,85
2010,2000,70,85
2010,2000,70,85
2015,2300,92,98
2015,2300,92,98
2016,1600,92,85
2016,1700,100,100
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2006,1500,77,80
2015,2300,92,98
2015,2300,92,98
2015,1600,82.5,80
2015,1600,82.5,80
2015,2350,92,98
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2009,3000,82,78
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2017,3200,113,99.5
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2009,2000,82,78
2015,1990,100,100
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2014,1600,100,80
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2015,1620,100,96
2014,2000,90,78
2014,2000,90,78
2014,2000,90,78
2016,1990,100,95
2005,600,48,50
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2015,1700,103,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2014,1800,100,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2008,1500,77,80
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
1997,600,44,40
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2012,2310,71,54
2013,800,48,76
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2015,2300,113,99.5
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2006,1800,80,67
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2011,2300,101,80
2014,2000,100,95
2014,2000,100,95
2014,2000,100,95
2014,2000,100,95
2014,2000,100,95
2017,2350,92,85
2017,2350,92,85
2017,2350,92,85
2015,900,44,55
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2006,1500,77,65
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2300,101,80
2012,2221,101,80
2012,2300,101,80
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2015,2350,92,85
2013,800,52.9,73
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2001,1300,60,46
2013,2300,82,78
2008,1650,82,80
2008,1650,82,80
2008,1650,82,80
2008,1650,82,80
2008,1650,82,80
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2008,1650,82,90
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2003,660,47,50
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2009,1500,77,80
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2000,82,85
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
2013,2300,82,98
